sequence,move to front,opt,opt free,discrete doa,continuous doa
"0,0,0,2,0,1",11,9,9,9,9
"0,0,0,0,1,5",12,12,12,12,12
"5,4,3,1,5,5",28,22,22,24,24
"1,1,2,0,2,0",13,11,11,12,12
"4,2,1,1,4,2",20,16,18,19,18
"2,1,1,2,0,1",15,12,12,13,13
"5,1,2,1,5,2",21,17,18,20,18
"0,4,5,1,2,5",24,20,20,20,21
"0,0,0,5,5,3",15,15,15,15,15
"0,0,0,0,0,5",11,11,11,11,11
"5,4,0,0,4,5",21,18,19,21,19
"1,0,4,1,4,1",16,13,13,14,14
"0,0,0,0,0,2",8,8,8,8,8
"5,1,4,3,2,0",33,21,21,21,21
"3,4,1,1,4,3",19,17,19,19,19
"4,0,1,1,0,4",16,14,14,16,14
"4,3,1,2,0,0",25,16,16,16,16
"4,3,1,2,0,1",27,17,17,17,17
"5,4,3,2,0,1",35,21,21,21,21
"2,0,3,2,2,3",15,13,13,14,14
"4,2,1,4,1,2",21,16,18,19,18
"4,2,0,0,4,2",19,15,16,18,16
"4,0,3,2,1,0",26,16,16,16,16
"0,0,0,1,2,5",14,14,14,14,14
"0,5,2,3,4,5",26,23,23,25,25
"5,4,3,1,2,0",35,21,21,21,21
"5,2,4,1,3,0",33,21,21,21,21
"3,4,1,3,4,1",22,17,19,20,19
"4,1,0,0,4,1",18,14,14,16,14
"0,5,4,2,1,0",28,18,18,18,18
"3,4,2,1,4,4",23,18,18,18,19
"4,5,2,1,4,5",29,23,23,25,25
"5,3,1,1,3,5",21,18,21,21,21
"0,0,1,1,0,4",12,12,12,12,12
"2,5,0,2,0,5",20,16,16,18,16
"0,0,1,2,2,2",9,9,9,9,9
"5,4,2,5,4,2",26,20,23,23,23
"0,0,0,2,0,3",12,11,11,11,11
"5,3,2,3,5,2",24,19,22,22,22
"5,4,2,4,2,5",24,20,23,23,23
"5,0,3,2,1,0",27,17,17,17,17
"4,3,2,0,0,1",25,16,16,16,16
"5,2,3,4,1,0",33,21,21,21,21
"3,2,0,3,1,2",22,17,17,17,18
"5,4,3,3,5,4",25,21,24,24,24
"3,2,1,1,3,2",19,15,17,17,17
"5,3,4,1,0,2",33,21,21,21,21
"5,2,1,1,2,5",20,17,19,20,19
"5,2,1,2,1,5",21,17,19,20,19
"4,1,3,1,3,4",20,17,19,19,19
"0,0,0,1,4,4",11,11,11,11,11
"2,2,4,1,0,4",20,17,17,17,18
"0,0,0,2,1,3",13,12,12,12,12
"5,0,1,0,2,5",21,17,17,19,17
"0,5,0,2,1,5",21,17,17,19,17
"0,0,0,2,3,1",14,12,12,12,12
"0,0,1,1,0,5",13,13,13,13,13
"5,4,3,1,0,2",34,21,21,21,21
"2,2,5,0,1,5",20,18,18,18,19
"0,0,0,3,5,5",14,14,14,14,14
"5,2,1,5,5,5",19,16,16,16,17
"5,2,0,5,2,0",22,16,17,19,17
"4,5,2,3,0,1",33,21,21,21,21
"5,3,4,0,2,1",33,21,21,21,21
"0,0,1,1,3,3",10,10,10,10,10
"4,1,3,3,4,1",20,17,19,19,19
"3,4,1,4,3,1",21,17,19,20,19
"3,3,5,1,0,5",22,19,19,19,20
"4,2,0,3,1,0",25,16,16,16,16
"5,3,2,1,0,1",28,18,18,18,18
"5,4,2,1,3,0",34,21,21,21,21
"0,0,1,1,2,5",14,14,14,14,14
"4,2,1,4,2,1",22,16,18,19,18
"3,5,0,5,0,3",20,17,17,19,17
"4,2,0,4,2,0",21,15,16,18,16
"5,4,1,5,4,1",25,19,22,23,22
"5,4,0,5,0,4",23,18,19,21,19
"5,3,2,1,4,0",33,21,21,21,21
"1,5,3,2,0,1",28,18,18,18,18
"3,2,1,3,1,2",20,15,17,17,17
"4,1,2,4,4,5",22,20,20,20,21
"4,3,2,1,0,1",27,17,17,17,17
"4,0,3,1,2,0",25,16,16,16,16
"4,3,1,3,4,1",22,17,20,21,20
"0,0,0,1,5,1",13,12,12,12,12
"5,0,1,2,5,1",22,17,17,19,17
"0,0,0,1,1,2",9,9,9,9,9
"2,0,3,0,2,3",17,14,14,16,14
"2,0,3,2,0,3",18,14,14,16,14
"2,2,4,0,1,4",19,17,17,17,18
"2,1,2,0,0,1",15,12,12,13,13
"0,0,1,2,2,4",13,13,13,13,13
"0,0,0,2,3,3",11,11,11,11,11
"4,3,2,4,3,2",24,18,21,21,21
"2,5,4,1,3,5",30,24,24,26,26
"0,3,4,2,1,4",23,18,18,18,19
"5,4,3,0,2,1",34,21,21,21,21
"5,0,2,5,1,2",22,18,18,20,20
"4,1,5,2,4,4",24,20,20,20,21
"3,5,4,2,1,0",34,21,21,21,21
"4,3,3,1,4,1",20,17,19,19,19
"5,4,1,1,4,5",22,19,22,22,22
"3,5,2,0,3,5",27,21,21,24,21
"0,4,1,2,5,4",23,20,20,20,21
"5,4,3,3,4,5",24,21,24,24,24
"5,1,0,5,0,1",20,15,15,17,15
"5,1,3,4,5,5",25,22,22,24,24
"0,0,0,1,4,1",12,11,11,11,11
"3,2,3,1,2,1",19,15,17,17,17
"5,3,2,5,2,3",24,19,22,22,22
"5,1,1,3,5,3",20,17,19,19,19
"0,5,3,4,1,5",27,22,22,24,24
"4,3,2,0,1,1",25,16,16,16,16
"3,4,2,1,0,0",25,16,16,16,16
"5,3,1,2,0,1",28,18,18,18,18
"3,4,2,1,3,4",27,21,21,23,23
"0,0,0,1,3,3",10,10,10,10,10
"0,4,2,3,1,0",25,16,16,16,16
"5,4,2,3,5,5",28,23,23,25,25
"2,3,0,3,0,2",17,14,14,16,14
"3,2,1,3,2,1",21,15,17,17,17
"0,0,0,2,0,5",14,13,13,13,13
"4,1,2,4,4,4",17,15,15,15,16
"0,0,0,0,2,0",9,8,8,8,8
"2,0,3,2,3,2",16,13,13,14,14
"0,0,0,0,5,1",13,12,12,12,12
"2,3,0,3,2,0",18,14,14,16,14
"5,1,0,5,1,0",21,15,15,17,15
"0,2,1,2,0,1",15,12,12,13,13
"0,5,1,2,5,5",18,16,16,16,17
"0,0,0,1,5,2",15,14,14,14,14
"0,0,1,1,1,3",10,10,10,10,10
"5,3,0,2,1,0",27,17,17,17,17
"2,3,0,0,2,3",17,14,14,16,14
"5,4,3,4,5,3",26,21,24,24,24
"3,0,2,3,1,2",20,16,16,16,18
"4,2,0,4,0,2",20,15,16,18,16
"4,0,5,4,1,5",23,20,20,20,21
"0,0,0,0,0,4",10,10,10,10,10
"5,4,0,4,0,5",22,18,19,21,19
"5,1,0,0,5,1",19,15,15,17,15
"5,4,2,4,5,2",25,20,23,23,23
"0,5,0,1,2,5",20,17,17,19,17
"4,1,3,4,1,3",22,17,19,19,19
"0,5,4,1,2,4",25,20,20,20,21
"4,3,1,4,3,1",23,17,20,21,20
"4,1,2,4,3,4",22,19,19,19,20
"5,0,0,1,1,5",16,14,14,16,14
"0,0,0,1,5,3",16,15,15,15,15
"3,5,1,2,5,3",26,22,22,23,24
"0,0,0,1,5,5",12,12,12,12,12
"0,0,0,3,3,4",13,13,13,13,13
"3,4,0,4,0,3",19,16,16,18,16
"4,2,2,3,4,3",20,17,19,19,19
"0,5,3,1,4,5",26,22,22,24,24
"5,4,3,0,1,2",33,21,21,21,21
"4,3,5,1,2,0",33,21,21,21,21
"0,0,0,3,4,4",13,13,13,13,13
"4,5,2,1,5,4",28,23,23,23,25
"2,4,1,2,4,1",21,16,18,19,18
"0,0,1,1,1,4",11,11,11,11,11
"5,4,0,4,5,0",23,18,19,21,19
"5,1,2,5,1,2",22,17,18,20,18
"4,1,2,4,5,5",22,20,20,20,21
"0,0,0,1,3,2",13,12,12,12,12
"0,0,0,1,4,0",13,11,11,11,11
"4,1,1,0,0,4",16,14,14,16,14
"1,0,3,2,1,0",20,13,13,13,13
"4,1,0,0,1,4",17,14,14,17,14
"0,4,2,1,4,5",23,20,20,20,21
"5,1,4,3,5,5",26,22,22,24,24
"1,5,4,2,3,5",29,24,24,26,26
"5,0,2,5,0,2",21,16,17,19,17
"0,0,0,4,5,5",15,15,15,15,15
"0,0,0,1,0,2",10,9,9,9,9
"0,0,0,0,0,0",6,6,6,6,6
"3,5,0,0,5,3",19,17,17,19,17
"0,0,1,2,2,1",10,10,10,10,10
"2,4,1,1,2,4",19,16,18,18,18
"2,2,1,0,1,0",14,12,12,13,13
"3,0,4,1,2,4",23,18,18,18,19
"4,4,3,0,1,3",21,19,19,19,20
"3,4,1,1,3,4",20,17,19,19,19
"2,5,0,5,2,0",20,16,16,18,16
"0,5,4,1,3,5",27,22,22,24,24
"0,5,4,3,1,5",28,22,22,24,24
"5,4,2,1,0,3",33,21,21,21,21
"0,0,0,1,0,5",13,12,12,12,12
"3,4,5,2,1,0",33,21,21,21,21
"0,0,0,5,5,2",14,14,14,14,14
"5,2,0,0,2,5",19,16,17,19,17
"3,4,1,2,3,4",26,21,21,23,23
"2,1,1,1,2,0",13,12,12,13,13
"5,2,1,5,5,0",22,17,17,17,18
"4,0,0,1,4,1",16,13,13,15,13
"4,1,0,4,0,1",19,14,14,16,14
"0,0,0,0,2,2",8,8,8,8,8
"5,4,1,2,3,0",33,21,21,21,21
"5,3,2,4,1,0",34,21,21,21,21
"0,0,0,5,5,4",16,16,16,16,16
"0,3,1,3,1,0",15,13,13,14,14
"3,3,4,0,1,4",20,18,18,18,19
"5,4,0,5,4,0",24,18,19,21,19
"0,0,0,2,3,4",15,15,15,15,15
"5,1,0,1,5,0",20,15,15,18,15
"3,5,1,2,5,5",23,19,19,19,20
"5,1,0,1,0,5",19,15,15,18,15
"0,0,0,0,2,1",10,9,9,9,9
"0,0,1,2,3,4",16,16,16,16,16
"4,1,2,4,0,2",22,17,17,19,17
"5,4,2,0,3,1",33,21,21,21,21
"3,0,5,1,2,5",24,19,19,19,20
"2,1,2,0,1,0",16,12,12,13,13
"0,4,2,5,1,4",25,20,20,20,21
"4,1,2,5,4,4",23,20,20,20,21
"0,0,0,0,0,1",7,7,7,7,7
"4,2,5,3,1,0",33,21,21,21,21
"4,2,2,3,3,4",19,17,19,19,19
"4,2,1,4,5,4",24,20,20,20,21
"4,3,1,4,1,3",22,17,20,20,20
"4,2,4,1,2,1",20,16,18,18,18
"0,0,0,1,5,0",14,12,12,12,12
"5,1,2,5,0,5",22,17,17,17,18
"1,0,3,1,1,3",14,12,12,13,13
"0,0,1,1,0,0",8,8,8,8,8
"5,3,1,5,3,1",24,18,21,22,21
"0,4,5,1,2,4",25,20,20,20,21
"4,3,2,5,1,0",33,21,21,21,21
"0,5,4,3,2,5",29,23,23,25,25
"5,3,1,3,5,1",23,18,21,22,21
"2,5,3,1,4,5",29,24,24,26,26
"2,2,3,0,0,3",14,13,13,14,14
"4,1,3,3,1,4",19,17,19,19,19
"3,0,2,3,2,1",19,16,16,16,17
"4,0,5,1,2,5",25,20,20,20,21
"4,3,1,3,1,4",21,17,20,20,20
"0,4,3,2,0,1",25,16,16,16,16
"3,1,3,0,1,0",17,13,13,14,14
"3,1,0,2,1,0",20,13,13,13,13
"5,0,2,0,5,2",20,16,17,19,17
"4,1,0,1,0,4",18,14,14,17,14
"4,5,1,2,4,5",28,23,23,25,25
"0,5,3,2,1,0",27,17,17,17,17
"3,5,1,5,3,1",22,18,20,21,20
"0,0,0,0,1,2",9,9,9,9,9
"0,0,0,2,4,5",17,17,17,17,17
"5,4,0,0,5,4",22,18,19,21,19
"0,0,0,2,1,2",11,10,10,10,10
"0,0,0,0,4,1",12,11,11,11,11
"0,4,5,2,1,4",26,20,20,20,21
"1,1,3,0,0,3",13,12,12,13,13
"0,0,0,4,4,1",12,12,12,12,12
"0,0,0,1,0,3",11,10,10,10,10
"0,0,0,2,4,1",15,13,13,13,13
"5,2,1,1,5,2",21,17,19,20,19
"0,5,2,1,0,5",23,17,17,19,17
"0,0,1,1,2,4",13,13,13,13,13
"5,2,0,2,5,0",21,16,17,19,17
"0,3,1,1,3,0",14,13,13,14,14
"3,0,4,2,1,0",25,16,16,16,16
"2,3,1,1,3,2",17,15,17,17,17
"1,5,2,3,4,5",27,24,24,26,26
"0,0,0,5,5,1",13,13,13,13,13
"0,0,0,3,3,1",11,11,11,11,11
"3,4,0,0,4,3",18,16,16,18,16
"5,4,3,2,5,5",29,23,23,25,25
"5,0,4,2,1,0",28,18,18,18,18
"5,2,0,2,0,5",20,16,17,19,17
"0,0,0,1,1,1",7,7,7,7,7
"0,0,0,2,1,4",14,13,13,13,13
"2,4,1,4,2,1",20,16,18,19,18
"4,5,1,3,2,0",33,21,21,21,21
"3,5,4,1,2,0",33,21,21,21,21
"0,3,4,2,1,0",25,16,16,16,16
"0,0,0,2,4,2",13,12,12,12,12
"0,4,3,1,2,0",25,16,16,16,16
"3,5,1,2,3,5",27,22,22,25,24
"0,0,1,1,3,4",14,14,14,14,14
"0,0,1,1,4,4",11,11,11,11,11
"5,1,3,2,0,1",28,18,18,18,18
"3,1,1,1,3,0",14,13,13,14,14
"0,5,2,1,5,5",19,16,16,16,17
"2,5,1,4,3,5",29,24,24,26,26
"0,5,1,0,2,5",21,17,17,19,17
"0,5,2,4,3,5",27,23,23,25,25
"2,4,0,2,0,4",19,15,15,17,15
"1,5,4,3,2,5",30,24,24,26,26
"4,3,2,1,0,2",28,18,18,18,18
"5,0,1,0,5,1",19,15,15,17,15
"0,0,0,0,5,0",12,11,11,11,11
"0,0,0,1,3,4",14,14,14,14,14
"5,4,1,1,5,4",23,19,22,22,22
"2,5,0,2,5,0",21,16,16,18,16
"0,0,0,2,4,0",14,12,12,12,12
"3,4,2,0,1,0",25,16,16,16,16
"5,2,0,0,5,2",20,16,17,19,17
"4,0,1,1,4,0",17,14,14,16,14
"0,0,1,1,0,2",10,10,10,10,10
"4,5,3,1,0,2",33,21,21,21,21
"5,3,0,5,3,0",23,17,18,20,18
"0,0,0,0,4,2",13,12,12,12,12
"5,4,3,5,3,4",26,21,24,24,24
"5,0,1,0,1,5",18,15,15,17,15
"4,3,2,2,3,4",21,18,21,21,21
"1,0,4,1,2,4",19,16,16,16,17
"1,0,4,2,1,4",20,16,16,16,17
"5,2,1,2,5,1",22,17,19,21,19
"4,1,2,4,5,4",23,20,20,20,21
"5,0,1,1,5,0",18,15,15,17,15
"1,5,3,4,2,5",29,24,24,26,26
"0,0,0,1,0,0",8,7,7,7,7
"5,4,1,4,1,5",23,19,22,22,22
"0,0,4,2,1,4",18,15,15,15,16
"0,0,0,4,4,2",13,13,13,13,13
"4,3,2,4,2,3",23,18,21,21,21
"0,0,0,0,4,4",10,10,10,10,10
"5,2,4,3,1,0",34,21,21,21,21
"5,0,0,1,2,5",20,17,17,19,17
"2,5,3,4,1,5",30,24,24,26,26
"4,1,2,4,1,2",21,16,17,19,17
"2,3,1,2,1,3",19,15,17,17,17
"5,3,0,3,5,0",22,17,18,20,18
"0,0,0,0,2,5",13,13,13,13,13
"5,4,1,3,0,2",33,21,21,21,21
"1,0,2,1,1,2",13,11,11,12,12
