sequence,move to front,opt,opt free,discrete doa,continuous doa
"0,0,4,3,2,4,1,2,3",32,25,27,29,29
"3,2,0,4,1,3,2,0,1",40,25,25,25,25
"2,4,3,1,1,4,2,2,3",31,25,28,29,29
"0,2,4,3,1,3,1,4,2",30,25,28,29,29
"4,2,1,4,2,3,0,4,1",38,28,28,28,30
"0,0,0,1,1,1,0,0,4",15,15,15,15,15
"4,3,1,3,4,1,3,4,1",31,23,26,28,26
"0,2,4,0,2,0,0,2,4",23,19,19,23,19
"4,2,1,4,4,3,2,0,3",34,28,28,28,30
"0,0,0,1,1,0,2,3,4",20,20,20,20,20
"2,0,1,4,3,0,2,1,0",35,22,22,22,22
"4,0,2,0,4,2,0,2,0",26,19,20,23,20
"0,4,2,1,4,2,0,1,4",32,24,24,24,26
"0,0,4,2,1,2,4,1,1",24,19,21,23,21
"4,2,0,0,2,4,2,2,4",23,19,20,23,20
"0,0,0,4,3,1,4,1,3",25,20,23,23,23
"3,2,0,4,3,3,2,2,4",29,24,24,27,27
"2,4,3,1,1,4,2,3,3",31,25,28,29,29
"2,1,4,0,3,0,2,1,0",35,22,22,22,22
"4,2,1,4,0,2,4,3,4",34,26,26,26,28
"4,3,1,3,4,1,0,3,1",33,24,26,29,27
"2,4,3,1,1,3,1,4,2",30,25,28,29,29
"2,4,1,3,0,0,2,1,0",35,22,22,22,22
"0,0,0,0,4,4,3,1,4",22,19,19,19,19
"0,0,0,0,4,4,0,3,3",18,18,18,18,18
"3,4,2,1,0,3,2,1,0",41,25,25,25,25
"4,0,3,0,4,0,0,4,3",25,21,21,25,21
"2,4,1,3,0,2,1,0,0",35,22,22,22,22
"3,4,2,1,0,4,2,1,0",40,25,25,26,25
"0,0,0,4,3,1,1,3,4",23,20,23,23,23
"3,4,0,0,3,4,3,4,3",25,20,20,24,20
"4,2,1,4,0,2,4,0,4",32,23,23,23,25
"4,2,1,4,3,4,2,0,1",37,28,28,28,30
"4,1,3,4,2,3,0,2,1",37,29,29,32,33
"4,2,1,2,4,3,1,3,1",31,24,26,29,27
"0,4,1,1,3,4,0,2,3",31,26,26,29,29
"4,1,0,0,1,4,0,4,0",24,18,18,22,18
"2,4,3,0,1,2,0,1,0",35,22,22,22,22
"0,0,0,0,4,4,1,2,4",20,18,18,18,18
"0,0,0,1,1,0,0,0,2",13,13,13,13,13
"3,2,1,0,4,3,2,0,1",40,25,25,25,25
"2,4,0,1,3,2,0,1,0",35,22,22,22,22
"2,4,1,0,3,2,1,0,0",35,22,22,22,22
"4,2,1,4,0,2,3,4,3",35,27,27,27,29
"2,4,1,3,0,2,0,1,0",35,22,22,22,22
"4,0,2,0,2,4,0,4,0",25,19,20,23,20
"3,4,0,0,3,4,3,3,4",24,20,20,24,20
"4,3,1,1,3,1,1,1,4",24,20,23,23,23
"0,4,3,1,1,1,3,3,4",23,20,23,23,23
"4,3,0,4,0,0,4,3,3",25,21,21,25,21
"4,2,1,3,0,4,2,1,0",42,26,26,26,26
"0,2,4,3,1,4,3,2,1",33,25,28,30,29
"4,2,0,1,3,2,0,1,0",35,22,22,22,22
"0,4,3,2,4,1,2,3,2",33,25,27,29,29
"0,4,3,1,1,1,3,1,4",24,20,23,23,23
"2,4,0,2,0,0,0,2,4",23,19,19,23,19
"0,2,1,4,3,0,2,1,0",35,22,22,22,22
"4,2,1,4,4,2,0,0,1",29,24,24,24,26
"0,4,3,1,1,1,3,4,1",25,20,23,23,23
"3,1,3,4,2,1,4,2,1",32,24,26,28,28
"3,3,4,2,1,4,0,1,2",35,28,28,32,32
"0,4,2,1,4,0,2,3,4",34,26,26,26,28
"4,2,1,4,3,0,2,4,3",39,29,29,30,32
"2,4,0,0,2,0,2,4,0",25,19,19,23,19
"0,0,0,0,4,4,1,4,3",20,19,19,19,19
"4,2,1,4,4,3,0,1,3",34,27,27,27,29
"0,0,0,0,4,4,3,0,1",22,20,20,20,20
"3,2,3,4,1,1,2,2,4",29,24,27,28,28
"0,0,0,0,4,4,2,1,2",20,19,19,19,19
"2,0,2,4,3,0,4,3,0",30,22,23,27,23
"2,0,4,1,0,3,2,1,0",35,22,22,22,22
"3,0,3,4,1,0,1,4,0",29,22,22,27,23
"0,0,0,0,4,4,2,4,3",21,20,20,20,20
"0,0,0,0,4,4,2,4,2",18,17,17,17,17
"0,0,0,0,4,4,1,4,0",18,16,16,16,16
"4,1,0,1,4,2,0,2,0",28,21,21,25,21
"0,0,0,1,1,0,0,0,3",14,14,14,14,14
"4,2,0,4,0,2,0,0,2",25,19,20,23,20
"2,4,3,1,1,4,3,1,2",32,25,28,29,29
"0,0,0,0,4,4,3,0,0",19,18,18,18,18
"3,4,2,1,0,2,3,1,0",40,25,25,25,25
"4,2,0,1,3,0,2,1,0",35,22,22,22,22
"4,2,1,4,2,0,1,4,4",32,24,24,24,26
"4,2,1,4,2,4,0,1,0",31,24,24,24,26
"2,4,3,1,1,3,4,1,2",31,25,28,29,29
"0,0,0,1,1,1,1,0,0",11,11,11,11,11
"0,4,3,1,1,4,1,3,3",25,20,23,23,23
"2,4,1,1,3,4,2,2,3",29,24,26,28,28
"4,2,1,2,4,1,0,2,1",32,23,24,28,24
"3,0,4,0,3,0,3,4,0",26,20,20,24,20
"0,0,0,0,4,4,1,3,1",20,19,19,19,19
"0,4,3,1,1,4,3,3,3",24,20,23,23,23
"3,2,3,1,2,0,2,0,1",28,23,23,26,26
"3,4,0,3,0,0,3,4,3",25,20,20,24,20
"0,0,0,0,4,4,2,2,0",18,18,18,18,18
"2,4,3,1,1,3,4,2,2",29,25,28,29,29
"2,4,0,0,2,0,2,0,4",24,19,19,23,19
"0,0,0,0,4,4,3,2,2",21,20,20,20,20
"0,0,0,0,4,4,4,2,3",20,20,20,20,20
"4,0,3,0,4,0,4,0,3",26,21,21,25,21
"3,2,0,4,3,2,2,4,3",31,24,25,28,28
"2,3,1,4,0,2,3,1,0",40,25,25,25,25
"0,4,3,1,1,4,1,1,3",25,20,23,23,23
"4,2,1,4,2,4,4,0,1",30,24,24,24,26
"4,2,1,4,2,4,0,0,1",30,24,24,24,26
"3,1,0,4,3,1,3,4,1",31,23,24,28,25
"0,0,4,3,1,1,3,4,3",24,20,23,23,23
"4,3,0,0,4,3,4,4,3",25,21,21,25,21
"3,0,0,4,3,0,0,3,4",24,20,20,24,20
"0,0,0,4,2,1,2,4,1",24,19,21,23,21
"4,3,1,1,1,1,4,3,1",26,20,23,23,23
"0,2,4,0,2,0,2,4,0",25,19,19,23,19
"4,2,1,4,2,3,4,0,3",35,28,28,28,30
"0,0,4,3,1,1,3,4,4",23,20,23,23,23
"0,0,0,0,4,4,1,1,3",19,19,19,19,19
"4,2,1,4,4,2,0,4,1",31,24,24,24,26
"4,2,0,0,2,4,0,0,4",24,19,20,23,20
"4,3,1,0,2,4,3,1,0",43,27,27,27,27
"0,0,0,0,4,4,4,1,1",15,15,15,15,15
"0,4,2,1,3,0,2,1,0",35,22,22,22,22
"0,4,3,1,1,3,1,1,4",24,20,23,23,23
"0,4,3,1,1,3,4,4,4",23,20,23,23,23
"4,0,0,3,4,0,4,3,0",27,21,21,25,21
"3,4,0,0,3,0,3,4,0",26,20,20,24,20
"4,1,3,4,2,3,1,0,2",37,29,29,33,33
"3,0,2,4,0,3,4,2,3",32,25,25,27,28
"1,3,2,4,0,3,4,1,3",35,26,26,28,29
"4,1,2,4,4,3,0,1,3",34,27,27,27,29
"3,4,2,1,4,4,2,0,1",35,27,27,27,29
"4,0,3,1,1,4,3,0,4",31,25,25,27,28
"0,0,0,1,1,1,0,2,4",17,17,17,17,17
"4,3,1,1,1,4,1,3,3",25,20,23,23,23
"4,2,1,2,4,1,2,0,1",31,23,24,28,24
"0,0,0,0,4,4,1,0,1",18,17,17,17,17
"3,1,0,4,3,1,4,3,1",32,23,24,28,25
"3,2,1,0,3,4,2,1,0",40,25,25,25,25
"0,0,0,1,1,0,0,4,4",15,15,15,15,15
"0,0,0,1,1,1,0,4,4",15,15,15,15,15
"4,2,0,0,4,2,0,2,0",26,19,20,23,20
"0,0,0,0,4,4,3,0,2",23,21,21,21,21
"4,2,4,1,2,0,1,2,0",31,24,24,27,27
"1,1,4,2,0,4,1,2,4",30,23,23,23,25
"0,0,4,3,1,4,3,1,1",26,20,23,24,23
"0,4,3,0,4,0,0,4,3",25,21,21,25,21
"0,2,4,3,1,3,4,1,2",31,25,28,29,29
"4,2,4,1,2,0,1,2,2",29,23,23,26,26
"0,0,0,0,4,4,0,3,2",22,21,21,21,21
"0,0,0,0,4,4,2,0,4",20,17,17,17,17
"4,0,2,0,4,2,0,0,2",25,19,20,23,20
"2,4,1,2,4,1,2,0,1",31,23,24,28,25
"4,1,0,0,1,4,1,1,4",22,18,18,22,18
"1,3,4,1,3,1,3,4,1",27,21,21,25,21
"3,2,4,0,3,4,2,0,3",36,26,26,31,28
"1,3,4,1,3,1,1,3,4",25,21,21,25,21
"4,0,2,1,0,3,2,1,0",35,22,22,22,22
"0,0,0,0,4,4,0,2,0",18,17,17,17,17
"4,3,1,1,3,3,3,3,4",23,20,23,23,23
"0,3,4,0,3,0,3,4,0",26,20,20,24,20
"1,0,4,2,1,4,0,2,4",31,23,23,23,25
"4,2,1,2,4,1,2,4,1",30,22,24,27,24
"0,4,2,3,1,0,2,1,0",35,22,22,22,22
"0,0,0,1,1,0,4,4,0",16,16,16,16,16
"0,4,3,2,3,4,1,1,2",31,25,28,29,29
"0,0,0,0,4,4,0,0,0",14,14,14,14,14
"4,2,1,1,4,2,0,4,4",28,23,24,24,26
"0,0,0,1,1,0,0,3,3",14,14,14,14,14
"0,0,0,0,4,4,1,2,0",21,19,19,19,19
"4,2,1,2,4,1,4,0,1",30,23,24,28,26
"2,4,0,2,0,0,2,4,2",24,19,19,23,19
"4,4,3,1,2,3,0,1,2",36,29,29,33,33
"3,4,0,3,0,0,3,4,4",24,20,20,24,20
"3,0,0,4,3,0,3,4,0",26,20,20,24,20
"0,0,0,0,4,4,0,4,3",19,18,18,18,18
"0,4,2,4,1,2,1,0,2",28,23,23,26,26
"4,1,0,1,4,2,0,0,2",27,21,21,25,21
"4,3,1,1,1,1,1,4,3",24,20,23,23,23
"0,0,4,3,1,4,1,3,3",25,20,23,23,23
"2,4,3,0,4,3,0,2,0",32,24,25,29,25
"3,0,4,2,3,4,1,2,3",36,27,28,32,32
"0,4,2,3,4,1,2,1,3",33,25,28,29,29
"0,0,0,1,1,0,2,4,4",17,17,17,17,17
"0,0,0,0,4,4,4,4,4",13,13,13,13,13
"4,2,1,4,2,4,0,1,4",32,24,24,24,26
"4,3,1,3,4,1,0,4,1",32,24,26,29,27
"0,0,0,0,4,4,0,4,4",15,14,14,14,14
"2,4,1,1,3,4,2,3,3",29,24,26,27,28
"4,3,1,1,3,1,1,4,1",25,20,23,23,23
"3,4,2,1,4,2,0,4,1",37,27,27,27,29
"4,2,1,4,4,2,0,1,0",30,24,24,24,26
"0,2,4,3,4,1,3,2,1",31,25,28,28,29
"2,4,0,0,2,0,0,2,4",23,19,19,23,19
"3,2,0,4,3,2,2,3,4",30,24,25,28,28
"2,4,3,1,4,3,1,2,0",36,29,29,33,33
"3,2,0,4,0,3,4,2,3",32,25,25,28,28
"0,4,3,1,1,1,1,3,4",23,20,23,23,23
"0,4,3,1,3,1,1,1,4",24,20,23,23,23
"0,4,2,1,2,4,1,1,1",24,19,21,23,21
"4,2,4,1,2,1,0,2,2",28,23,23,26,26
"0,0,0,1,1,0,3,3,2",17,17,17,17,17
"0,0,0,0,4,4,1,2,3",22,22,22,22,22
"4,2,0,4,2,0,0,2,2",25,19,20,23,20
"0,0,0,0,4,4,1,3,4",21,19,19,19,19
"2,1,1,4,3,2,2,4,3",28,23,25,27,27
"2,4,3,1,1,1,3,4,2",29,25,28,29,29
"0,0,0,1,1,1,1,2,3",15,15,15,15,15
"2,0,0,4,2,0,0,2,4",23,19,19,23,19
"4,2,3,1,0,4,2,1,0",42,26,26,26,26
"4,2,1,4,3,0,3,2,4",37,29,29,29,31
"3,2,4,1,0,2,3,1,0",40,25,25,25,25
"0,0,0,0,4,4,0,3,4",20,18,18,18,18
"4,3,1,1,1,3,1,4,4",24,20,23,23,23
"4,0,2,4,0,2,0,0,2",25,19,20,23,20
"4,1,2,4,0,3,1,4,3",36,27,27,27,29
"0,0,0,0,4,4,0,3,0",19,18,18,18,18
"3,1,2,4,0,3,1,2,0",40,25,25,25,25
"0,0,0,0,4,4,0,4,2",18,17,17,17,17
"2,0,2,4,1,0,4,1,0",29,21,21,25,22
"3,2,0,4,3,3,2,4,2",30,24,24,27,27
"0,0,0,0,4,4,2,2,3",20,20,20,20,20
"3,4,0,3,0,3,0,0,4",25,20,20,24,20
"2,4,3,1,3,1,4,2,4",31,25,29,29,29
"3,2,3,1,2,0,0,2,1",27,23,23,26,26
"2,4,3,4,1,3,2,1,0",35,29,29,32,33
"0,4,2,4,1,2,0,1,2",29,23,23,26,26
"0,0,0,1,1,0,0,0,0",11,11,11,11,11
"3,1,3,4,2,1,2,4,1",31,24,26,28,28
"0,2,4,1,3,0,2,1,0",35,22,22,22,22
"0,4,1,3,4,2,3,1,2",32,25,27,28,29
"3,2,0,4,3,2,4,3,2",33,24,25,28,28
"2,4,0,2,0,2,0,4,0",25,19,19,23,19
"3,4,0,3,0,0,0,3,4",24,20,20,24,20
"2,0,4,1,3,0,2,1,0",35,22,22,22,22
"2,4,1,1,1,3,4,2,3",29,24,26,27,28
"4,3,2,1,0,3,2,0,1",40,25,25,25,25
"0,0,0,0,4,4,2,1,4",21,18,18,18,18
"4,3,1,1,1,4,3,1,1",26,20,23,23,23
"4,1,3,4,2,3,1,2,0",36,29,29,32,33
"2,4,3,1,0,2,1,0,0",35,22,22,22,22
"0,0,0,1,1,0,2,2,0",14,14,14,14,14
"0,4,3,0,4,0,4,3,0",27,21,21,25,21
"0,0,0,0,4,4,2,1,3",23,22,22,22,22
"2,0,2,4,0,1,4,0,1",28,21,21,25,22
"4,3,2,1,0,4,3,1,0",43,27,27,27,27
"2,4,1,0,3,2,0,1,0",35,22,22,22,22
"4,2,0,4,0,2,0,2,0",26,19,20,23,20
"4,2,1,4,0,3,1,4,3",36,27,27,27,29
"0,0,0,0,4,4,2,1,1",19,18,18,18,18
"2,0,4,1,3,2,0,1,0",35,22,22,22,22
"0,0,0,0,4,4,4,0,3",18,18,18,18,18
"0,0,0,1,1,0,4,4,3",19,19,19,19,19
"2,0,4,0,2,0,0,2,4",23,19,19,23,19
"0,4,3,1,3,4,1,1,1",25,20,23,24,23
"1,2,4,1,2,1,2,4,1",26,20,20,24,20
"1,2,4,1,2,1,2,1,4",25,20,20,24,20
"4,2,1,4,0,2,4,4,0",31,23,23,23,25
"4,2,1,4,3,2,0,1,4",40,28,28,28,30
"0,0,0,0,4,4,3,1,2",24,22,22,22,22
"2,4,3,3,1,4,2,0,1",35,29,29,33,33
"0,0,0,0,4,4,2,3,4",22,20,20,20,20
"0,4,3,2,4,1,1,3,2",33,25,28,29,29
"4,2,1,4,2,3,4,0,1",37,28,28,28,30
"3,2,0,1,4,3,2,0,1",40,25,25,25,25
"4,3,1,1,3,1,1,4,4",24,20,23,23,23
"4,3,1,1,1,3,3,3,4",23,20,23,23,23
"2,1,4,3,0,2,0,1,0",35,22,22,22,22
"4,3,1,2,0,4,3,1,0",43,27,27,27,27
"0,4,3,1,1,3,3,3,4",23,20,23,23,23
"4,2,1,4,0,2,4,4,3",33,26,26,26,28
"0,3,4,0,3,0,3,0,4",25,20,20,24,20
"3,4,0,3,0,0,3,0,4",25,20,20,24,20
"3,2,4,1,3,4,2,1,3",37,27,29,33,31
"4,0,1,0,1,4,0,4,0",24,18,18,22,18
"3,2,4,0,3,4,0,2,3",35,26,26,31,28
"0,4,3,2,4,3,1,2,2",32,25,27,29,29
"0,0,0,0,4,4,3,2,4",23,20,20,20,20
"0,4,2,1,4,0,3,2,4",35,26,26,26,28
"4,2,1,4,4,3,2,0,1",36,28,28,28,30
"2,1,0,4,3,2,1,0,0",35,22,22,22,22
"0,0,0,1,1,1,0,2,2",13,13,13,13,13
"0,0,0,1,1,0,3,3,3",14,14,14,14,14
"4,2,1,4,2,4,0,1,3",34,28,28,28,30
"2,4,3,1,1,3,4,2,4",30,25,29,29,29
"2,1,1,4,3,2,4,3,2",30,23,25,28,27
"4,3,1,4,2,3,0,1,3",39,28,28,31,32
"0,4,3,1,1,3,3,4,4",23,20,23,23,23
"0,2,4,3,1,4,1,2,3",32,25,28,29,29
"2,0,1,4,0,3,2,1,0",35,22,22,22,22
"0,0,0,1,1,1,1,2,2",12,12,12,12,12
"0,4,2,3,4,1,3,1,2",32,25,28,29,29
"4,2,1,4,2,0,1,3,4",37,28,28,28,30
"0,0,0,1,1,0,0,0,1",12,12,12,12,12
"4,0,3,0,4,0,4,3,0",27,21,21,25,21
"3,4,2,1,4,2,4,0,1",36,27,27,27,29
"4,3,1,1,1,4,3,3,3",24,20,23,23,23
"0,0,0,0,4,4,2,3,1",24,22,22,22,22
"4,3,0,4,0,0,0,4,3",25,21,21,25,21
"4,3,1,1,3,3,3,4,4",23,20,23,23,23
"2,0,2,4,3,0,3,4,0",29,22,23,27,23
"2,1,4,2,1,2,2,1,4",25,21,21,25,21
"0,3,2,4,0,3,4,2,3",32,25,25,27,28
"4,2,1,4,0,2,4,4,1",32,24,24,24,26
"2,4,0,2,0,0,2,4,4",23,19,19,23,19
"0,4,2,1,4,2,0,4,1",31,24,24,24,26
"3,2,3,1,2,1,0,2,2",27,22,22,25,25
"2,0,4,3,1,2,0,1,0",35,22,22,22,22
"0,4,3,1,4,3,1,1,1",26,20,23,24,23
"4,2,3,4,1,3,2,0,1",38,29,29,33,33
"2,4,3,1,1,4,1,3,2",31,25,28,29,29
"3,4,0,3,0,3,4,0,0",26,20,20,24,20
"4,3,1,1,3,1,4,4,4",24,20,23,23,23
"0,0,0,1,1,1,1,1,1",10,10,10,10,10
"4,2,0,4,2,0,2,0,0",26,19,20,23,20
"3,2,4,1,0,3,1,2,0",40,25,25,25,25
"4,2,4,1,2,0,0,1,2",29,24,24,27,27
"4,2,1,4,4,4,2,0,1",29,24,24,24,26
"3,2,1,4,0,2,3,1,0",40,25,25,25,25
"2,1,4,3,0,2,1,0,0",35,22,22,22,22
"2,1,2,4,3,1,1,3,4",28,23,25,27,27
"0,0,4,2,1,4,0,2,4",29,22,22,22,24
"0,0,0,1,1,1,0,0,3",14,14,14,14,14
"4,3,1,3,4,1,4,0,1",31,24,26,29,27
"0,0,0,0,4,4,1,0,3",21,20,20,20,20
"3,2,3,4,1,1,2,4,2",30,24,27,28,28
"0,0,0,0,4,4,0,2,1",20,19,19,19,19
"3,2,4,1,0,3,2,0,1",40,25,25,25,25
"2,0,1,0,4,3,2,1,0",35,22,22,22,22
"4,4,3,1,0,3,4,1,3",33,26,26,26,28
"2,4,0,2,0,0,2,0,4",24,19,19,23,19
"0,0,0,0,4,4,1,3,0",22,20,20,20,20
"3,0,3,4,2,0,2,4,0",30,23,24,28,24
"2,4,3,4,1,3,2,0,1",36,29,29,33,33
"4,3,1,1,1,1,3,3,4",23,20,23,23,23
"4,2,1,4,0,2,4,4,4",29,22,22,22,24
"4,2,1,4,0,2,3,4,4",34,26,26,26,28
"1,2,4,1,2,1,1,2,4",24,20,20,24,20
"0,0,0,0,4,4,0,1,4",18,16,16,16,16
"4,3,2,1,0,3,2,1,0",41,25,25,25,25
"2,4,3,1,1,3,4,2,0",33,29,29,33,33
"2,4,3,1,1,3,3,4,2",29,25,28,29,29
"0,0,0,0,4,4,3,2,0",24,21,21,21,21
"0,0,0,1,1,0,0,3,4",18,18,18,18,18
"4,2,3,1,0,2,3,1,0",40,25,25,25,25
"0,0,0,1,1,0,0,1,1",12,12,12,12,12
"1,3,4,1,3,1,3,1,4",26,21,21,25,21
"3,3,4,1,0,4,3,1,4",32,25,25,25,27
"0,0,0,0,4,4,1,4,1",17,16,16,16,16
"0,0,0,0,4,4,3,4,4",18,17,17,17,17
"0,0,0,0,4,4,1,2,1",19,18,18,18,18
"3,4,2,1,4,0,2,4,3",39,29,29,29,31
"4,3,1,1,3,3,3,4,3",24,20,23,23,23
"0,4,3,1,1,1,4,3,1",26,20,23,23,23
"2,4,3,1,0,2,0,1,0",35,22,22,22,22
"0,0,4,3,2,3,4,1,2",31,25,27,29,29
"4,0,2,4,1,3,2,3,2",31,25,25,28,28
"4,3,0,0,4,0,0,4,3",25,21,21,25,21
"2,1,4,2,1,2,1,4,2",27,21,21,25,21
